burstCount,accX_mg,accY_mg,accZ_mg,ColorSensRed_cnt,ColorSensGreen_cnt,ColorSensBlue_cnt,ColorSensIR_cnt
7,94,94,1039,,,,
7,94,126,913,,,,
7,63,157,945,,,,
7,0,220,1008,,,,
7,-31,220,1071,,,,
7,0,94,913,,,,
7,63,0,882,,,,
7,31,63,976,,,,
7,0,63,1008,,,,
7,63,-31,1102,,,,
7,31,-63,1071,,,,
7,63,-94,1102,,,,
7,94,-189,819,,,,
7,63,63,1134,,,,
7,31,-63,1039,,,,
7,126,-94,1008,,,,
7,157,-189,976,,,,
7,220,-189,882,,,,
7,220,-189,850,,,,
7,252,-126,724,,,,
7,157,31,630,,,,
7,409,-441,1008,,,,
7,441,-315,1071,,,,
7,283,-63,756,,,,
7,252,31,630,,,,
7,441,-252,693,,,,
7,472,-315,1039,,,,
7,441,-283,819,,,,
7,504,-157,787,,,,
7,441,-31,756,,,,
7,441,-157,819,,,,
7,441,-126,1071,,,,
7,220,126,1008,,,,
7,220,126,913,,,,
7,283,31,1039,,,,
7,220,252,976,,,,
7,252,94,1102,,,,
7,315,31,819,,,,
7,283,63,882,,,,
7,315,-157,850,,,,
7,378,-157,819,,,,
7,409,-157,1008,,,,
7,346,-94,976,,,,
7,346,-94,1071,,,,
7,283,0,945,,,,
7,315,-94,850,,,,
7,378,-157,945,,,,
7,346,-189,1039,,,,
7,409,-189,850,,,,
7,409,-220,976,,,,
7,409,-94,882,,,,
7,409,-94,819,,,,
7,441,-126,882,,,,
7,441,-189,913,,,,
7,441,-283,913,,,,
7,441,-252,913,,,,
7,409,-189,1102,,,,
7,283,63,630,,,,
7,378,126,787,,,,
7,378,-283,661,,,,
7,504,-441,913,,,,
7,378,-315,976,,,,
7,409,-189,787,,,,
7,409,-94,756,,,,
7,472,-189,693,,,,
7,504,-94,850,,,,
7,378,-126,913,,,,
7,472,0,567,,,,
7,409,-63,630,,,,
7,-504,-441,1039,,,,
7,913,2772,724,,,,
7,787,189,913,,,,
7,535,-252,1039,,,,
7,283,-472,819,,,,
7,220,-189,882,,,,
7,157,94,819,,,,
7,220,63,882,,,,
7,189,-94,1008,,,,
7,126,-220,1102,,,,
7,94,-252,945,,,,
7,126,-157,882,,,,
7,126,-189,1039,,,,
7,220,-157,1008,,,,
7,220,-346,1039,,,,
7,189,-504,913,,,,
7,283,-283,756,,,,
7,315,-220,724,,,,
7,346,-315,598,,,,
7,315,-504,535,,,,
7,315,-346,535,,,,
7,598,31,472,,,,
7,724,-220,913,,,,
7,567,-535,1197,,,,
7,567,-598,1039,,,,
7,598,-567,882,,,,
7,472,-598,756,,,,
7,472,-630,976,,,,
7,472,-630,819,,,,
7,283,-756,441,,,,
7,283,-472,535,,,,
7,378,-189,661,,,,
7,346,-346,630,,,,
7,315,-472,756,,,,
7,252,-567,787,,,,
7,315,-409,850,,,,
7,409,-283,850,,,,
7,441,-283,693,,,,
7,346,-472,724,,,,
7,346,-598,913,,,,
7,409,-598,976,,,,
7,472,-409,913,,,,
7,535,-346,819,,,,
7,535,-346,787,,,,
7,535,-409,945,,,,
7,504,-472,1039,,,,
7,504,-472,819,,,,
7,441,-472,756,,,,
7,378,-441,756,,,,
7,378,-409,819,,,,
7,283,-472,819,,,,
7,283,-472,787,,,,
7,346,-346,819,,,,
7,315,-378,724,,,,
7,378,-346,598,,,,
7,409,-441,693,,,,
7,378,-504,756,,,,
7,378,-472,756,,,,
7,472,-378,787,,,,
7,504,-409,819,,,,
7,472,-567,787,,,,
7,472,-535,787,,,,
7,504,-378,787,,,,
7,504,-315,787,,,,
7,504,-220,787,,,,
7,504,-283,787,,,,
7,472,-346,787,,,,
7,409,-346,756,,,,
7,441,-283,693,,,,
7,472,-220,724,,,,
7,472,-315,913,,,,
7,472,-283,882,,,,
7,472,-252,787,0,0,0,4
8,472,-283,756,,,,
8,472,-283,882,,,,
8,472,-315,976,,,,
8,472,-315,882,,,,
8,472,-283,787,,,,
8,472,-220,787,,,,
8,504,-252,882,,,,
8,472,-252,850,,,,
8,504,-252,882,,,,
8,472,-252,787,,,,
8,441,-283,787,,,,
8,441,-220,724,,,,
8,472,-220,724,,,,
8,441,-315,819,,,,
8,472,-252,819,,,,
8,472,-252,787,,,,
8,472,-283,819,,,,
8,504,-283,850,,,,
8,535,-252,787,,,,
8,504,-252,819,,,,
8,535,-252,913,,,,
8,535,-283,882,,,,
8,472,-252,819,,,,
8,504,-189,756,,,,
8,504,-189,819,,,,
8,472,-252,882,,,,
8,472,-283,819,,,,
8,441,-252,787,,,,
8,472,-157,819,,,,
8,504,-220,819,,,,
8,472,-283,882,,,,
8,472,-315,787,,,,
8,472,-315,724,,,,
8,504,-189,724,,,,
8,504,-189,787,,,,
8,504,-220,787,,,,
8,535,-283,882,,,,
8,535,-283,850,,,,
8,504,-252,787,,,,
8,504,-220,787,,,,
8,504,-220,787,,,,
8,535,-220,819,,,,
8,504,-220,819,,,,
8,504,-220,787,,,,
8,504,-220,756,,,,
8,472,-252,787,,,,
8,504,-157,787,,,,
8,535,-157,819,,,,
8,535,-220,913,,,,
8,535,-252,850,,,,
8,504,-315,819,,,,
8,472,-283,787,,,,
8,535,-126,819,,,,
8,535,-220,882,,,,
8,441,-283,850,,,,
8,472,-189,819,,,,
8,472,-126,756,,,,
8,472,-189,756,,,,
8,504,-126,756,,,,
8,535,-189,819,,,,
8,504,-252,850,,,,
8,567,-189,787,,,,
8,598,-157,661,,,,
8,630,-157,724,,,,
8,630,-94,819,,,,
8,661,-189,724,,,,
8,661,-252,693,,,,
8,724,-189,724,,,,
8,850,0,756,,,,
8,819,-31,850,,,,
8,787,-94,787,,,,
8,661,-346,693,,,,
8,567,-409,630,,,,
8,693,-31,787,,,,
8,693,-94,882,,,,
8,661,-94,882,,,,
8,598,-189,693,,,,
8,567,-283,598,,,,
8,567,-220,598,,,,
8,693,63,724,,,,
8,630,-31,756,,,,
8,598,-157,693,,,,
8,567,-315,724,,,,
8,441,-441,819,,,,
8,504,-189,693,,,,
8,630,31,724,,,,
8,630,-126,724,,,,
8,472,-472,787,,,,
8,378,-693,850,,,,
8,346,-630,819,,,,
8,441,-346,756,,,,
8,535,-157,756,,,,
8,567,-94,787,,,,
8,504,-283,787,,,,
8,409,-441,693,,,,
8,378,-535,724,,,,
8,441,-409,850,,,,
8,504,-409,850,,,,
8,504,-441,756,,,,
8,504,-472,756,,,,
8,535,-504,724,,,,
8,567,-409,693,,,,
8,535,-472,756,,,,
8,504,-504,787,,,,
8,535,-441,787,,,,
8,535,-409,693,,,,
8,535,-378,693,,,,
8,535,-441,756,,,,
8,535,-504,756,,,,
8,535,-504,756,,,,
8,535,-472,693,,,,
8,504,-409,630,,,,
8,567,-315,693,,,,
8,535,-409,756,,,,
8,504,-504,693,,,,
8,472,-472,693,,,,
8,504,-441,661,,,,
8,535,-346,661,,,,
8,598,-283,756,,,,
8,567,-441,850,,,,
8,504,-535,882,,,,
8,504,-409,724,,,,
8,504,-409,693,,,,
8,504,-283,724,,,,
8,567,-157,724,,,,
8,630,-63,693,,,,
8,598,-315,756,,,,
8,504,-378,724,,,,
8,567,-126,850,,,,
8,630,-31,913,,,,
8,661,-94,693,,,,
8,598,-220,630,,,,
8,567,-252,661,,,,
8,598,0,661,,,,
8,724,126,693,,,,
8,756,126,850,,,,
8,693,-189,850,,,,
8,630,-94,787,,,,
8,693,31,693,,,,
8,693,-63,724,,,,
8,598,-94,850,,,,
8,630,-31,850,,,,
8,630,-31,724,,,,
8,630,220,724,,,,
8,756,-63,661,,,,
8,630,-126,819,,,,
8,630,63,819,,,,
8,661,189,724,,,,
8,661,31,661,,,,
8,598,31,882,,,,
8,598,31,850,,,,
8,630,31,693,,,,
8,567,-94,724,,,,
8,535,-31,850,,,,
8,598,0,850,0,0,0,5
9,630,-63,850,,,,
9,630,126,756,,,,
9,630,0,693,,,,
9,346,-378,882,,,,
9,378,-220,945,,,,
9,378,-126,913,,,,
9,441,-63,882,,,,
9,378,-63,976,,,,
9,409,-126,945,,,,
9,378,-252,882,,,,
9,315,-220,882,,,,
9,315,-189,945,,,,
9,409,-189,850,,,,
9,315,-220,913,,,,
9,378,-220,787,,,,
9,378,-220,882,,,,
9,346,-315,819,,,,
9,315,-252,819,,,,
9,252,-346,882,,,,
9,378,-315,882,,,,
9,441,-346,882,,,,
9,346,-315,882,,,,
9,346,-472,945,,,,
9,378,-504,756,,,,
9,283,-724,787,,,,
9,378,-567,756,,,,
9,409,-535,693,,,,
9,346,-567,598,,,,
9,346,-630,693,,,,
9,315,-598,756,,,,
9,315,-441,819,,,,
9,346,-535,724,,,,
9,346,-567,787,,,,
9,315,-535,819,,,,
9,283,-535,819,,,,
9,346,-630,661,,,,
9,283,-724,630,,,,
9,315,-787,661,,,,
9,252,-693,724,,,,
9,315,-724,598,,,,
9,346,-724,535,,,,
9,315,-756,472,,,,
9,315,-724,567,,,,
9,283,-819,504,,,,
9,378,-661,630,,,,
9,315,-535,693,,,,
9,346,-693,598,,,,
9,346,-756,598,,,,
9,346,-850,409,,,,
9,346,-819,661,,,,
9,346,-756,630,,,,
9,346,-787,535,,,,
9,346,-630,693,,,,
9,315,-504,787,,,,
9,315,-504,756,,,,
9,378,-189,850,,,,
9,472,-189,976,,,,
9,409,-472,787,,,,
9,378,-409,787,,,,
9,504,-504,850,,,,
9,378,-346,819,,,,
9,346,-94,1039,,,,
9,378,-189,850,,,,
9,346,-315,787,,,,
9,346,-346,850,,,,
9,409,-378,819,,,,
9,346,-409,819,,,,
9,441,-346,882,,,,
9,346,-283,787,,,,
9,472,-409,787,,,,
9,409,-472,756,,,,
9,346,-504,787,,,,
9,346,-535,787,,,,
9,441,-535,724,,,,
9,409,-504,1039,,,,
9,472,-504,661,,,,
9,378,-535,724,,,,
9,346,-756,630,,,,
9,378,-630,598,,,,
9,346,-630,630,,,,
9,409,-661,693,,,,
9,378,-535,724,,,,
9,409,-567,724,,,,
9,409,-504,661,,,,
9,378,-693,535,,,,
9,378,-693,598,,,,
9,378,-630,661,,,,
9,409,-598,693,,,,
9,409,-661,661,,,,
9,409,-661,598,,,,
9,409,-693,598,,,,
9,441,-693,630,,,,
9,472,-661,630,,,,
9,441,-693,567,,,,
9,441,-693,567,,,,
9,441,-724,535,,,,
9,441,-724,535,,,,
9,409,-756,504,,,,
9,409,-724,472,,,,
9,441,-724,472,,,,
9,441,-787,472,,,,
9,441,-819,472,,,,
9,409,-787,472,,,,
9,441,-787,409,,,,
9,441,-819,378,,,,
9,441,-787,409,,,,
9,441,-819,378,,,,
9,441,-819,378,,,,
9,441,-850,378,,,,
9,441,-819,346,,,,
9,441,-850,346,,,,
9,441,-882,346,,,,
9,441,-819,378,,,,
9,441,-850,346,,,,
9,441,-850,378,,,,
9,441,-850,346,,,,
9,409,-882,441,,,,
9,346,-850,630,,,,
9,409,-661,504,,,,
9,567,-724,661,,,,
9,346,-724,661,,,,
9,315,-693,661,,,,
9,283,-441,787,,,,
9,346,-220,882,,,,
9,315,-189,913,,,,
9,252,-126,693,,,,
9,315,31,882,,,,
9,378,315,756,,,,
9,409,378,787,,,,
9,315,252,1008,,,,
9,283,378,850,,,,
9,441,378,882,,,,
9,504,441,693,,,,
9,378,504,1134,,,,
9,0,913,693,,,,
9,472,378,724,,,,
9,504,346,724,,,,
9,504,441,724,,,,
9,472,504,724,,,,
9,472,535,567,,,,
9,409,693,535,,,,
9,409,472,567,,,,
9,409,850,630,,,,
9,378,787,441,,,,
9,378,693,472,,,,
9,220,756,787,,,,
9,157,724,220,,,,
9,283,819,378,,,,
9,315,850,630,,,,
9,126,567,441,,,,
9,63,724,661,,,,
9,661,598,504,,,,
9,346,693,535,,,,
9,346,661,472,,,,
9,441,630,472,0,1,1,3
10,409,724,535,,,,
10,378,787,535,,,,
10,315,724,567,,,,
10,346,693,567,,,,
10,283,756,567,,,,
10,252,724,630,,,,
10,189,756,567,,,,
10,315,693,630,,,,
10,378,819,567,,,,
10,315,756,535,,,,
10,283,693,598,,,,
10,220,693,567,,,,
10,220,756,535,,,,
10,220,787,535,,,,
10,315,724,598,,,,
10,283,693,567,,,,
10,252,724,567,,,,
10,220,850,535,,,,
10,252,787,535,,,,
10,315,724,598,,,,
10,252,787,504,,,,
10,220,787,535,,,,
10,252,787,472,,,,
10,220,787,504,,,,
10,283,819,535,,,,
10,220,850,441,,,,
10,189,850,378,,,,
10,220,819,378,,,,
10,220,882,378,,,,
10,252,882,346,,,,
10,189,882,378,,,,
10,220,882,441,,,,
10,252,850,472,,,,
10,252,819,472,,,,
10,252,819,472,,,,
10,220,787,409,,,,
10,220,819,598,,,,
10,220,724,472,,,,
10,283,787,535,,,,
10,189,850,535,,,,
10,283,567,535,,,,
10,189,787,472,,,,
10,252,756,693,,,,
10,378,661,693,,,,
10,126,630,661,,,,
10,315,567,630,,,,
10,724,126,787,,,,
10,441,409,693,,,,
10,346,220,850,,,,
10,252,409,787,,,,
10,346,220,850,,,,
10,378,189,819,,,,
10,378,252,787,,,,
10,346,315,850,,,,
10,378,252,945,,,,
10,346,157,882,,,,
10,346,189,819,,,,
10,346,220,850,,,,
10,409,126,850,,,,
10,409,157,819,,,,
10,378,220,850,,,,
10,378,189,976,,,,
10,409,252,1008,,,,
10,378,252,945,,,,
10,409,346,882,,,,
10,252,252,945,,,,
10,378,378,976,,,,
10,346,346,1039,,,,
10,441,-598,819,,,,
10,189,-63,504,,,,
10,63,-94,1008,,,,
10,661,252,976,,,,
10,409,283,850,,,,
10,346,220,850,,,,
10,378,157,913,,,,
10,472,220,787,,,,
10,315,283,819,,,,
10,378,283,756,,,,
10,346,157,1165,,,,
10,252,252,661,,,,
10,409,126,1008,,,,
10,315,126,882,,,,
10,315,157,976,,,,
10,378,220,882,,,,
10,283,220,850,,,,
10,346,157,945,,,,
10,378,94,1071,,,,
10,378,157,1039,,,,
10,378,283,126,,,,
10,252,850,31,,,,
10,283,-94,1008,,,,
10,94,189,945,,,,
10,346,126,976,,,,
10,409,-63,724,,,,
10,661,-94,819,,,,
10,756,-189,787,,,,
10,787,-220,630,,,,
10,661,-157,535,,,,
10,252,-315,630,,,,
10,756,-252,661,,,,
10,724,-252,724,,,,
10,693,-283,756,,,,
10,756,-315,724,,,,
10,724,-315,630,,,,
10,693,-315,661,,,,
10,630,-315,630,,,,
10,724,-378,598,,,,
10,661,-346,535,,,,
10,724,-378,598,,,,
10,693,-346,598,,,,
10,693,-346,598,,,,
10,693,-346,630,,,,
10,724,-378,598,,,,
10,756,-346,630,,,,
10,693,-315,598,,,,
10,756,-346,630,,,,
10,787,-315,693,,,,
10,756,-378,598,,,,
10,693,-346,535,,,,
10,693,-378,567,,,,
10,724,-409,630,,,,
10,724,-409,630,,,,
10,661,-315,630,,,,
10,630,-378,535,,,,
10,724,-441,598,,,,
10,724,-378,441,,,,
10,661,-315,724,,,,
10,724,-378,598,,,,
10,724,-346,661,,,,
10,693,-283,630,,,,
10,724,-315,567,,,,
10,787,-346,756,,,,
10,693,-126,756,,,,
10,630,-220,567,,,,
10,724,-220,661,,,,
10,724,-189,724,,,,
10,661,-189,661,,,,
10,661,-252,598,,,,
10,661,-220,756,,,,
10,787,-189,850,,,,
10,724,-157,661,,,,
10,693,63,819,,,,
10,756,-220,976,,,,
10,850,-472,315,,,,
10,1008,-756,535,,,,
10,504,220,630,,,,
10,378,598,693,,,,
10,756,-220,567,,,,
10,535,-126,724,,,,
10,661,63,756,,,,
10,630,0,724,,,,
10,630,-63,756,,,,
10,598,-63,756,,,,
10,598,-94,819,,,,
10,535,-126,945,1,3,2,9
11,567,-31,724,,,,
11,567,-63,819,,,,
11,598,-63,787,,,,
11,567,-31,787,,,,
11,598,-94,787,,,,
11,630,-94,693,,,,
11,567,-126,882,,,,
11,535,-31,819,,,,
11,567,0,850,,,,
11,630,-63,913,,,,
11,661,31,850,,,,
11,441,31,819,,,,
11,504,-63,630,,,,
11,567,-94,756,,,,
11,535,31,850,,,,
11,504,31,819,,,,
11,472,126,787,,,,
11,504,157,850,,,,
11,441,157,819,,,,
11,504,31,819,,,,
11,567,63,850,,,,
11,346,157,1008,,,,
11,378,126,693,,,,
11,630,0,976,,,,
11,378,252,1008,,,,
11,252,220,1008,,,,
11,378,31,819,,,,
11,346,-94,850,,,,
11,598,-157,913,,,,
11,283,63,945,,,,
11,724,94,976,,,,
11,378,126,882,,,,
11,472,63,819,,,,
11,535,157,913,,,,
11,409,252,1071,,,,
11,598,346,1039,,,,
11,472,283,1008,,,,
11,346,220,945,,,,
11,283,157,850,,,,
11,441,31,850,,,,
11,283,126,787,,,,
11,378,157,724,,,,
11,378,94,661,,,,
11,409,126,661,,,,
11,378,63,882,,,,
11,409,157,882,,,,
11,567,189,850,,,,
11,693,63,945,,,,
11,693,-31,850,,,,
11,630,-126,661,,,,
11,661,-157,1008,,,,
11,787,-31,882,,,,
11,819,-31,882,,,,
11,882,-63,945,,,,
11,661,-63,945,,,,
11,724,63,1008,,,,
11,630,31,850,,,,
11,535,31,850,,,,
11,504,126,787,,,,
11,661,94,945,,,,
11,504,189,850,,,,
11,409,63,945,,,,
11,441,94,1008,,,,
11,346,157,913,,,,
11,378,-94,819,,,,
11,441,-189,787,,,,
11,409,0,756,,,,
11,441,189,882,,,,
11,409,157,756,,,,
11,409,126,882,,,,
11,472,31,850,,,,
11,441,283,630,,,,
11,315,157,976,,,,
11,472,189,850,,,,
11,409,252,913,,,,
11,315,283,819,,,,
11,409,220,882,,,,
11,472,315,945,,,,
11,189,504,913,,,,
11,252,504,661,,,,
11,535,283,1071,,,,
11,315,409,976,,,,
11,252,567,1039,,,,
11,157,598,945,,,,
11,94,535,756,,,,
11,94,283,913,,,,
11,220,378,882,,,,
11,409,504,1165,,,,
11,409,787,1039,,,,
11,315,598,945,,,,
11,378,535,945,,,,
11,315,472,850,,,,
11,252,409,976,,,,
11,189,378,882,,,,
11,157,189,787,,,,
11,283,126,819,,,,
11,346,346,819,,,,
11,378,189,756,,,,
11,409,157,819,,,,
11,535,283,882,,,,
11,346,63,819,,,,
11,283,94,693,,,,
11,283,94,661,,,,
11,283,126,850,,,,
11,283,31,724,,,,
11,346,63,756,,,,
11,378,94,850,,,,
11,409,126,787,,,,
11,441,283,787,,,,
11,220,346,945,,,,
11,535,409,1228,,,,
11,472,283,819,,,,
11,315,189,535,,,,
11,252,-126,724,,,,
11,441,-126,819,,,,
11,315,-31,1071,,,,
11,283,126,693,,,,
11,-220,126,819,,,,
11,63,315,1008,,,,
11,157,157,1071,,,,
11,31,-157,1228,,,,
11,220,-157,850,,,,
11,220,-220,882,,,,
11,-126,-157,1008,,,,
11,-126,126,1354,,,,
11,94,283,1449,,,,
11,220,189,1102,,,,
11,378,189,1197,,,,
11,315,126,1165,,,,
11,567,0,1039,,,,
11,252,-126,913,,,,
11,189,-157,1638,,,,
11,-850,787,504,,,,
11,1008,-1354,693,,,,
11,220,-882,913,,,,
11,157,189,472,,,,
11,-126,409,850,,,,
11,31,189,1165,,,,
11,378,63,1008,,,,
11,598,63,913,,,,
11,409,-31,693,,,,
11,504,-346,819,,,,
11,409,-220,756,,,,
11,504,-63,535,,,,
11,598,-157,913,,,,
11,378,-63,850,,,,
11,441,-189,1669,,,,
11,504,157,1134,,,,
11,504,346,787,,,,
11,504,567,819,,,,
11,504,441,724,,,,
11,346,189,661,,,,
11,378,31,850,,,,
11,472,-94,787,,,,
11,724,-63,756,0,0,0,16
12,441,157,882,,,,
12,441,189,598,,,,
12,441,94,756,,,,
12,504,-94,882,,,,
12,661,0,661,,,,
12,787,94,787,,,,
12,630,252,787,,,,
12,346,220,787,,,,
12,535,346,945,,,,
12,598,283,661,,,,
12,724,409,693,,,,
12,693,409,472,,,,
12,567,315,630,,,,
12,441,283,661,,,,
12,630,346,472,,,,
12,535,472,787,,,,
12,693,409,724,,,,
12,756,346,693,,,,
12,504,315,567,,,,
12,693,315,535,,,,
12,693,252,567,,,,
12,882,220,567,,,,
12,472,378,724,,,,
12,787,441,724,,,,
12,724,283,661,,,,
12,787,220,945,,,,
12,693,315,913,,,,
12,661,252,567,,,,
12,252,189,724,,,,
12,315,189,913,,,,
12,472,-63,976,,,,
12,976,-126,693,,,,
12,787,-189,882,,,,
12,-126,-315,819,,,,
12,220,-63,1039,,,,
12,724,283,913,,,,
12,913,315,567,,,,
12,441,189,882,,,,
12,63,-63,630,,,,
12,252,-94,1039,,,,
12,976,-94,945,,,,
12,724,-63,756,,,,
12,504,126,945,,,,
12,315,-63,819,,,,
12,630,-346,913,,,,
12,661,-220,630,,,,
12,409,-283,724,,,,
12,535,-31,787,,,,
12,409,189,882,,,,
12,252,189,189,,,,
12,157,-220,850,,,,
12,882,-94,913,,,,
12,598,-94,567,,,,
12,126,-378,535,,,,
12,346,-94,504,,,,
12,598,-693,724,,,,
12,661,-535,850,,,,
12,472,126,882,,,,
12,535,189,819,,,,
12,850,283,787,,,,
12,409,94,850,,,,
12,630,63,945,,,,
12,504,252,756,,,,
12,441,346,756,,,,
12,63,472,976,,,,
12,252,-252,598,,,,
12,535,-913,409,,,,
12,1071,-535,441,,,,
12,1323,-315,567,,,,
12,819,-346,787,,,,
12,283,-220,1071,,,,
12,94,-31,976,,,,
12,598,157,1260,,,,
12,756,189,693,,,,
12,126,-441,535,,,,
12,409,-1386,126,,,,
12,283,-882,661,,,,
12,535,-126,1008,,,,
12,819,283,1008,,,,
12,1134,252,441,,,,
12,378,63,976,,,,
12,283,-189,315,,,,
12,441,-598,1165,,,,
12,787,-1008,693,,,,
12,315,-157,976,,,,
12,0,94,441,,,,
12,1228,126,1071,,,,
12,787,94,724,,,,
12,504,0,630,,,,
12,630,-31,283,,,,
12,535,-63,1102,,,,
12,693,126,787,,,,
12,724,283,63,,,,
12,724,-220,850,,,,
12,441,-1165,-126,,,,
12,0,-1134,252,,,,
12,-157,-1102,819,,,,
12,346,-1386,126,,,,
12,661,-724,220,,,,
12,1228,-504,567,,,,
12,850,-504,598,,,,
12,535,-819,157,,,,
12,220,-724,472,,,,
12,756,-378,661,,,,
12,441,-378,598,,,,
12,567,-630,283,,,,
12,409,-220,1669,,,,
12,189,-346,378,,,,
12,283,-1228,-63,,,,
12,126,-976,315,,,,
12,-94,-598,472,,,,
12,-472,-913,126,,,,
12,-472,-1228,441,,,,
12,-220,-1291,252,,,,
12,94,-945,346,,,,
12,-126,-787,346,,,,
12,-157,-1134,441,,,,
12,-567,-913,346,,,,
12,-94,-913,378,,,,
12,-315,-693,535,,,,
12,-378,-630,346,,,,
12,-472,-1008,409,,,,
12,-220,-819,315,,,,
12,-472,-850,346,,,,
12,-220,-1008,1102,,,,
12,-252,-661,315,,,,
12,-63,-346,630,,,,
12,-346,-819,504,,,,
12,-315,-976,472,,,,
12,-126,-1102,409,,,,
12,-126,-756,315,,,,
12,63,-441,409,,,,
12,-220,-1134,220,,,,
12,-535,-724,283,,,,
12,-409,-1165,126,,,,
12,-630,-1008,252,,,,
12,-252,-882,0,,,,
12,-787,-1039,409,,,,
12,-189,-504,567,,,,
12,-315,-913,-126,,,,
12,157,-1102,441,,,,
12,0,-1386,63,,,,
12,220,-724,504,,,,
12,94,-1165,283,,,,
12,-472,-882,0,,,,
12,-126,-409,598,,,,
12,-220,-315,787,,,,
12,-724,-819,567,,,,
12,-252,-1102,315,,,,
12,-94,-819,535,,,,
12,-315,-913,315,,,,
12,-378,-535,504,,,,
12,-567,-693,693,,,,
12,-378,-724,567,,,,
12,-189,-724,787,2,4,3,3
13,-126,-441,724,,,,
13,-31,-472,724,,,,
13,-252,-756,913,,,,
13,-346,-1008,567,,,,
13,-283,-945,283,,,,
13,63,-882,378,,,,
13,315,-945,409,,,,
13,535,-283,535,,,,
13,409,-693,598,,,,
13,567,-1354,787,,,,
13,409,-882,882,,,,
13,-31,-661,504,,,,
13,220,-661,378,,,,
13,315,-819,535,,,,
13,157,-787,567,,,,
13,220,-724,661,,,,
13,315,-1039,378,,,,
13,472,-1008,126,,,,
13,252,-1008,220,,,,
13,157,-1228,346,,,,
13,157,-945,504,,,,
13,189,-787,504,,,,
13,-252,-661,661,,,,
13,31,-1008,220,,,,
13,94,-850,346,,,,
13,315,-598,535,,,,
13,-441,-1197,220,,,,
13,157,-598,724,,,,
13,-441,-693,567,,,,
13,-157,-441,756,,,,
13,-63,-693,693,,,,
13,-126,-567,787,,,,
13,-315,-756,913,,,,
13,-693,-787,724,,,,
13,-252,-756,504,,,,
13,252,-976,441,,,,
13,378,-252,252,,,,
13,567,-598,913,,,,
13,-220,-1260,1071,,,,
13,31,-1102,756,,,,
13,-189,-630,1008,,,,
13,-220,157,787,,,,
13,-157,-31,535,,,,
13,346,-504,787,,,,
13,-252,-787,630,,,,
13,-504,-1354,693,,,,
13,-315,-850,787,,,,
13,-189,-283,409,,,,
13,31,-378,630,,,,
13,-504,-598,598,,,,
13,-1134,-661,756,,,,
13,-630,-693,724,,,,
13,-693,-535,976,,,,
13,-315,-126,882,,,,
13,-756,-441,535,,,,
13,-63,-157,1071,,,,
13,-535,-409,850,,,,
13,-252,-1449,882,,,,
13,-189,-31,913,,,,
13,-504,472,787,,,,
13,-63,189,787,,,,
13,220,-409,1354,,,,
13,-63,-441,913,,,,
13,126,-378,1039,,,,
13,189,-535,819,,,,
13,252,-630,1008,,,,
13,189,-724,1102,,,,
13,-157,-315,1386,,,,
13,-315,-63,661,,,,
13,-189,63,1134,,,,
13,-661,-31,850,,,,
13,-567,31,850,,,,
13,-157,31,1071,,,,
13,-378,-31,913,,,,
13,-189,-31,1260,,,,
13,-94,126,945,,,,
13,-220,441,567,,,,
13,-94,756,409,,,,
13,-504,1197,472,,,,
13,-504,1039,598,,,,
13,-441,693,787,,,,
13,-94,598,1071,,,,
13,0,346,756,,,,
13,283,283,913,,,,
13,94,346,882,,,,
13,-220,535,850,,,,
13,-157,661,787,,,,
13,-94,756,724,,,,
13,63,724,724,,,,
13,31,724,661,,,,
13,-94,535,409,,,,
13,-189,535,535,,,,
13,-472,472,630,,,,
13,-567,504,787,,,,
13,-409,693,535,,,,
13,409,756,441,,,,
13,472,598,630,,,,
13,0,945,535,,,,
13,-189,756,441,,,,
13,252,441,504,,,,
13,-94,-31,693,,,,
13,-283,63,598,,,,
13,-189,-31,756,,,,
13,-94,409,819,,,,
13,-315,787,535,,,,
13,-94,882,567,,,,
13,157,504,724,,,,
13,220,504,882,,,,
13,31,504,693,,,,
13,189,441,756,,,,
13,283,346,756,,,,
13,283,598,976,,,,
13,63,535,850,,,,
13,346,315,850,,,,
13,315,315,630,,,,
13,409,409,882,,,,
13,220,787,913,,,,
13,378,819,598,,,,
13,441,346,693,,,,
13,409,283,913,,,,
13,94,315,535,,,,
13,283,567,661,,,,
13,283,661,598,,,,
13,787,378,850,,,,
13,472,346,913,,,,
13,252,252,756,,,,
13,157,409,567,,,,
13,-63,567,157,,,,
13,756,567,441,,,,
13,630,378,850,,,,
13,535,346,850,,,,
13,252,346,315,,,,
13,693,189,346,,,,
13,630,346,504,,,,
13,882,94,378,,,,
13,1071,31,504,,,,
13,756,189,441,,,,
13,913,441,409,,,,
13,724,472,472,,,,
13,693,441,220,,,,
13,1102,189,567,,,,
13,913,31,441,,,,
13,787,94,409,,,,
13,913,63,378,,,,
13,567,189,220,,,,
13,882,283,94,,,,
13,913,252,-31,,,,
13,1071,189,189,,,,
13,1102,315,0,,,,
13,1071,315,157,,,,
13,1134,315,94,,,,
13,1165,315,126,,,,
13,1134,346,126,,,,
13,976,378,-31,,,,
13,1039,346,-94,0,0,0,7
14,1039,409,0,,,,
14,787,378,0,,,,
14,913,409,189,,,,
14,693,378,94,,,,
14,913,378,31,,,,
14,913,346,126,,,,
14,913,346,63,,,,
14,882,378,63,,,,
14,1039,409,157,,,,
