Acc_x	Acc_y	Acc_z	Time	Total secs	
0.393799	-0.243896	1.56299	04:13:20.800	15200	
0.510986	0.0449219	1.60791	04:13:20.840	15200	
0.173828	0.289795	0.0778809	04:13:20.880	15200	
0.297852	0.254883	0.449951	04:13:20.920	15200	
0.155762	-0.5	2.09399	04:13:20.960	15200	
0.343994	0.375	1.71899	04:13:21.000	15201	
-0.0307617	0.280762	-0.155762	04:13:21.040	15201	
0.125	0.0939941	0.218994	04:13:21.080	15201	
0.187988	-0.437988	1.375	04:13:21.120	15201	
0.280762	0.530762	2.15698	04:13:21.160	15201	
-0.187988	-0.0629883	0.218994	04:13:21.200	15201	
0.0939941	0.0629883	-0.0939941	04:13:21.240	15201	
0.312988	-0.155762	1	04:13:21.280	15201	
0.312988	0.405762	2.06299	04:13:21.320	15201	
-0.187988	-0.25	0.530762	04:13:21.360	15201	
-0.125	-0.0307617	0.125	04:13:21.400	15201	
0.405762	0.125	1.03198	04:13:21.440	15201	
0.5	0.280762	1.78198	04:13:21.480	15201	
0.218994	-0.405762	0.937988	04:13:21.520	15201	
-0.0629883	0.0307617	-0.0629883	04:13:21.560	15201	
0.312988	0.375	0.155762	04:13:21.600	15201	
0.405762	0.0307617	1.78198	04:13:21.640	15201	
0.343994	-0.25	1.25	04:13:21.680	15201	
0.0939941	0.218994	-0.343994	04:13:21.720	15201	
0.280762	0.155762	0.530762	04:13:21.760	15201	
0.155762	-0.5	1.87598	04:13:21.800	15201	
0.405762	0.218994	1.68799	04:13:21.840	15201	
0	0.375	-0.0629883	04:13:21.880	15201	
0.155762	0.187988	0.437988	04:13:21.920	15201	
0.155762	-0.468994	2.06299	04:13:21.960	15201	
0.5	0.437988	1.78198	04:13:22.000	15202	
-0.032959	0.298828	-0.108887	04:13:22.040	15202	
-0.0478516	-0.0688477	0.388916	04:13:22.080	15202	
0.177979	-0.35376	1.69287	04:13:22.120	15202	
0.437988	0.598877	1.89282	04:13:22.159	15202	
-0.212891	-0.0187988	0.362793	04:13:22.200	15202	
-0.0898438	-0.065918	0.632812	04:13:22.239	15202	
0.244873	-0.0859375	1.51294	04:13:22.280	15202	
0.112793	0.405762	1.60791	04:13:22.320	15202	
-0.177979	-0.0578613	0.273926	04:13:22.360	15202	
0.174805	-0.0629883	0.443848	04:13:22.400	15202	
0.398926	-0.0297852	1.50488	04:13:22.439	15202	
0.258789	-0.079834	1.42285	04:13:22.480	15202	
-0.0339355	-0.112793	0.300781	04:13:22.519	15202	
0.133789	0.169922	0.380859	04:13:22.560	15202	
0.424805	0.0808105	1.40698	04:13:22.600	15202	
0.199951	-0.168945	1.12695	04:13:22.640	15202	
-0.0109863	-0.0688477	0.219971	04:13:22.680	15202	
0.395996	0.165771	0.404785	04:13:22.720	15202	
0.514893	0.170898	1.48877	04:13:22.760	15202	
0.324951	-0.168945	1.28198	04:13:22.800	15202	
0.0708008	0.0129395	0.079834	04:13:22.840	15202	
0.278809	0.227783	0.397949	04:13:22.879	15202	
0.455811	-0.0949707	1.93579	04:13:22.920	15202	
0.468994	-0.125	1.31299	04:13:22.960	15202	
-0.0939941	0.312988	-0.155762	04:13:23.000	15203	
0.405762	0.187988	0.5	04:13:23.040	15203	
0.405762	-0.25	2.18799	04:13:23.080	15203	
0.375	0.0307617	1.65698	04:13:23.120	15203	
0.0939941	0.312988	-0.125	04:13:23.160	15203	
0.25	0.218994	0.312988	04:13:23.200	15203	
0.5	-0.437988	2.09399	04:13:23.239	15203	
0.468994	0.0939941	1.56299	04:13:23.280	15203	
0.0307617	0.375	-0.187988	04:13:23.320	15203	
0.218994	0.25	0.375	04:13:23.360	15203	
0.405762	-0.437988	2.06299	04:13:23.400	15203	
0.593994	0.25	1.75098	04:13:23.440	15203	
0.0307617	0.312988	-0.280762	04:13:23.480	15203	
-0.125	0.187988	0.343994	04:13:23.519	15203	
0.5	-0.530762	2.00098	04:13:23.560	15203	
0.187988	0.375	1.71899	04:13:23.600	15203	
-0.155762	0.218994	-0.125	04:13:23.640	15203	
-0.0307617	0.155762	0.218994	04:13:23.680	15203	
0.0939941	-0.375	1.62598	04:13:23.720	15203	
0.375	0.625	2.00098	04:13:23.760	15203	
-0.155762	0.125	0.0629883	04:13:23.800	15203	
0.0307617	0	0.155762	04:13:23.840	15203	
0.155762	-0.593994	1.21899	04:13:23.879	15203	
0.375	0.468994	2.31299	04:13:23.920	15203	
-0.125	-0.218994	0.718994	04:13:23.960	15203	
0	-0.0939941	0.0307617	04:13:24.000	15204	
0.439941	0.0349121	0.730957	04:13:24.040	15204	
0.474854	0.0849609	1.72876	04:13:24.080	15204	
0.153809	-0.307861	0.98999	04:13:24.120	15204	
-0.00878906	0.182861	0.0449219	04:13:24.160	15204	
0.462891	0.130859	0.637939	04:13:24.200	15204	
0.494873	0.0158691	1.87598	04:13:24.239	15204	
0.22876	0.0297852	0.861816	04:13:24.280	15204	
0.173828	0.207764	-0.0488281	04:13:24.320	15204	
0.298828	-0.0197754	0.919922	04:13:24.360	15204	
0.318848	-0.25	1.77588	04:13:24.400	15204	
0.330811	0.207764	0.680908	04:13:24.440	15204	
0.21582	0.25293	0.108887	04:13:24.480	15204	
0.313965	-0.12085	1.29492	04:13:24.519	15204	
0.290771	0.10083	1.82593	04:13:24.560	15204	
0.118896	0.237793	0.655762	04:13:24.600	15204	
0.0109863	0.00292969	0.128906	04:13:24.640	15204	
0.105957	-0.179932	0.75	04:13:24.680	15204	
0.313965	0.267822	1.698	04:13:24.720	15204	
-0.00488281	-0.00585938	0.852783	04:13:24.760	15204	
-0.125	-0.180908	0.25	04:13:24.800	15204	
0.24292	0.153809	0.633789	04:13:24.840	15204	
0.449951	0.190918	1.81885	04:13:24.879	15204	
0.152832	-0.272949	0.904785	04:13:24.920	15204	
-0.0307617	0.0629883	-0.0939941	04:13:24.960	15204	
0.375	0.312988	0.405762	04:13:25.000	15205	
0.5	-0.0307617	1.75098	04:13:25.040	15205	
0.405762	0.0629883	1.46899	04:13:25.080	15205	
0.25	0.312988	-0.343994	04:13:25.120	15205	
0.280762	0.25	0.437988	04:13:25.160	15205	
0.218994	-0.375	1.93799	04:13:25.200	15205	
0.375	0.125	1.53198	04:13:25.239	15205	
0.125	0.218994	0.125	04:13:25.280	15205	
0.0307617	0.125	0.280762	04:13:25.320	15205	
0.312988	-0.280762	1.71899	04:13:25.360	15205	
0.405762	0.468994	2.00098	04:13:25.400	15205	
-0.125	-0.0939941	0.312988	04:13:25.440	15205	
-0.155762	-0.0939941	0.375	04:13:25.480	15205	
0.125	0.0939941	1.125	04:13:25.519	15205	
0.405762	0.5	2.03198	04:13:25.560	15205	
-0.0307617	-0.343994	0.5	04:13:25.600	15205	
-0.0307617	-0.187988	0.125	04:13:25.640	15205	
0.280762	0.280762	1.06299	04:13:25.680	15205	
0.468994	0.312988	1.96899	04:13:25.720	15205	
0.0939941	-0.343994	0.812988	04:13:25.760	15205	
0	0	0.0307617	04:13:25.800	15205	
0.405762	0.343994	0.405762	04:13:25.840	15205	
0.280762	-0.125	1.71899	04:13:25.879	15205	
0.343994	-0.312988	1.18799	04:13:25.920	15205	
-0.0307617	0.0629883	-0.187988	04:13:25.960	15205	
0.405762	0.343994	0.655762	04:13:26.000	15206	
0.435791	-0.23584	1.89282	04:13:26.040	15206	
0.375977	0.115967	1.41797	04:13:26.080	15206	
0.0649414	0.318848	-0.174805	04:13:26.120	15206	
0.307861	-0.148926	0.625	04:13:26.160	15206	
0.280762	-0.243896	1.90698	04:13:26.200	15206	
0.183838	0.425781	1.36182	04:13:26.239	15206	
-0.0549316	0.032959	0.0839844	04:13:26.280	15206	
0.174805	-0.174805	0.658936	04:13:26.320	15206	
0.292969	-0.0229492	1.72876	04:13:26.360	15206	
0.0878906	0.0498047	1.29395	04:13:26.400	15206	
-0.098877	-0.324951	0.253906	04:13:26.440	15206	
0.243896	-0.0927734	0.683838	04:13:26.480	15206	
0.405762	0.134766	1.69189	04:13:26.519	15206	
0.143799	-0.0449219	1.31689	04:13:26.560	15206	
-0.0439453	-0.130859	0.280762	04:13:26.600	15206	
0.268799	0.11084	0.570801	04:13:26.640	15206	
0.24585	0.134766	1.46997	04:13:26.680	15206	
0.290771	-0.234863	1.20996	04:13:26.720	15206	
0.105957	-0.065918	0.263916	04:13:26.760	15206	
0.355957	0.330811	0.580811	04:13:26.800	15206	
0.332764	0.143799	1.7688	04:13:26.840	15206	
0.257812	-0.098877	1.91382	04:13:26.879	15206	
-0.00878906	0.679932	-0.0197754	04:13:26.920	15206	
0.312988	-0.0307617	0.5	04:13:26.960	15206	
0.530762	-0.155762	1.81299	04:13:27.000	15207	
0.562988	-0.0939941	1.375	04:13:27.040	15207	
0.0939941	0.312988	-0.312988	04:13:27.080	15207	
0.218994	0.218994	0.343994	04:13:27.120	15207	
0.155762	-0.280762	1.75098	04:13:27.160	15207	
0.468994	0.375	1.96899	04:13:27.200	15207	
-0.0939941	0.280762	-0.0307617	04:13:27.239	15207	
-0.125	0	0.25	04:13:27.280	15207	
0.125	-0.312988	1.90698	04:13:27.320	15207	
0.343994	0.312988	2.06299	04:13:27.360	15207	
-0.0939941	-0.0629883	0.155762	04:13:27.400	15207	
0.0629883	-0.0307617	0.343994	04:13:27.440	15207	
-0.0629883	0	0.937988	04:13:27.480	15207	
0.530762	0.530762	2.18799	04:13:27.519	15207	
-0.125	-0.25	0.343994	04:13:27.560	15207	
-0.0629883	0.0307617	0.187988	04:13:27.600	15207	
0.375	-0.0307617	0.906982	04:13:27.640	15207	
0.5	0.0939941	2.09399	04:13:27.680	15207	
0.0939941	-0.312988	0.75	04:13:27.720	15207	
-0.125	0.0629883	0.155762	04:13:27.760	15207	
0.375	0.218994	0.405762	04:13:27.800	15207	
0.437988	0	1.71899	04:13:27.840	15207	
0.280762	-0.0939941	1.15698	04:13:27.879	15207	
0	0.343994	-0.218994	04:13:27.920	15207	
0.375	0.0939941	0.375	04:13:27.960	15207	
0.218994	-0.187988	1.75098	04:13:28.000	15208	
0.274902	0.284912	1.52295	04:13:28.040	15208	
0.132812	0.35791	-0.142822	04:13:28.080	15208	
0.2229	0.0927734	0.565918	04:13:28.120	15208	
0.284912	-0.209961	1.96387	04:13:28.160	15208	
0.387939	0.537842	1.56885	04:13:28.200	15208	
0.0778809	0.0549316	0.145996	04:13:28.239	15208	
0.150879	-0.0129395	0.530762	04:13:28.280	15208	
0.258789	0.0749512	1.41382	04:13:28.320	15208	
0.0959473	0.240967	1.47485	04:13:28.360	15208	
-0.180908	-0.143799	0.299805	04:13:28.400	15208	
0.227783	0.0788574	0.503906	04:13:28.440	15208	
0.3479	0.293945	1.44678	04:13:28.480	15208	
0.152832	0.000976562	1.41382	04:13:28.519	15208	
-0.0598145	-0.220947	0.528809	04:13:28.560	15208	
0.162842	0.193848	0.655762	04:13:28.600	15208	
0.454834	0.265869	1.56689	04:13:28.640	15208	
0.393799	-0.152832	1.40698	04:13:28.680	15208	
0.0959473	0.0927734	0.233887	04:13:28.720	15208	
0.308838	0.273926	0.397949	04:13:28.760	15208	
0.630859	0.130859	1.51294	04:13:28.800	15208	
0.529785	-0.0109863	1.56689	04:13:28.840	15208	
0.11499	0.545898	-0.00878906	04:13:28.879	15208	
0.407959	0.0788574	0.413818	04:13:28.920	15208	
0.405762	-0.405762	1.87598	04:13:28.960	15208	
0.437988	0.187988	1.46899	04:13:29.000	15209	
0.210938	0.329834	0.227783	04:13:29.040	15209	
0.0588379	-0.0297852	0.517822	04:13:29.080	15209	
0.36377	-0.292969	1.46777	04:13:29.120	15209	
0.200928	0.237793	1.43799	04:13:29.160	15209	
-0.162842	-0.0808105	0.174805	04:13:29.200	15209	
0.11499	0.0759277	0.704834	04:13:29.239	15209	
0.359863	-0.0859375	1.86377	04:13:29.280	15209	
0.25293	0.405762	1.5769	04:13:29.320	15209	
-0.270996	-0.0578613	0.343994	04:13:29.360	15209	
0.118896	-0.0378418	0.668945	04:13:29.400	15209	
0.35791	0.0878906	1.67896	04:13:29.440	15209	
0	0.0629883	1.38379	04:13:29.480	15209	
-0.210938	-0.0998535	0.343994	04:13:29.519	15209	
0.0559082	-0.0678711	1.04395	04:13:29.560	15209	
0.349854	0.287842	1.96899	04:13:29.600	15209	
0.079834	0.144775	0.998779	04:13:29.640	15209	
-0.198975	-0.0187988	0.227783	04:13:29.680	15209	
-0.0839844	-0.0588379	0.839844	04:13:29.720	15209	
0.22998	0.309814	1.92578	04:13:29.760	15209	
0.0878906	-0.162842	0.862793	04:13:29.800	15209	
0.00488281	-0.102783	0.24292	04:13:29.840	15209	
0.192871	0.102783	0.8479	04:13:29.879	15209	
0.390869	0.325928	1.65698	04:13:29.920	15209	
0.155762	-0.437988	0.937988	04:13:29.960	15209	
-0.125	0.0307617	0.0939941	04:13:30.000	15210	
0.405762	0.405762	0.405762	04:13:30.040	15210	
0.5	0.0307617	1.81299	04:13:30.080	15210	
0.375	-0.155762	1.31299	04:13:30.120	15210	
0.0629883	0.25	-0.25	04:13:30.160	15210	
0.312988	0	0.562988	04:13:30.200	15210	
0.218994	-0.562988	1.81299	04:13:30.239	15210	
0.405762	0.187988	1.65698	04:13:30.280	15210	
0.0629883	0.405762	-0.0629883	04:13:30.320	15210	
0.0629883	0.0629883	0.312988	04:13:30.360	15210	
0.125	-0.343994	1.68799	04:13:30.400	15210	
0.343994	0.5	1.93799	04:13:30.440	15210	
-0.218994	-0.125	0.25	04:13:30.480	15210	
0.187988	0.0629883	0.25	04:13:30.519	15210	
0.280762	0.0939941	0.875	04:13:30.560	15210	
0.405762	0.375	1.87598	04:13:30.600	15210	
0	-0.312988	0.812988	04:13:30.640	15210	
0.0307617	0.280762	-0.0307617	04:13:30.680	15210	
0.375	0.375	0.375	04:13:30.720	15210	
0.437988	-0.280762	1.68799	04:13:30.760	15210	
0.375	-0.0629883	1.09399	04:13:30.800	15210	
0.218994	0.25	-0.125	04:13:30.840	15210	
0.218994	0.218994	0.468994	04:13:30.879	15210	
0.343994	-0.0307617	1.93799	04:13:30.920	15210	
0.437988	0.375	1.84399	04:13:30.960	15210	
0.0629883	0.5	-0.218994	04:13:31.000	15211	
0.0148926	0.0148926	0.415771	04:13:31.040	15211	
0.375	-0.302979	2.14697	04:13:31.080	15211	
0.314941	0.48584	1.81079	04:13:31.120	15211	
-0.0998535	0.115967	0.2229	04:13:31.160	15211	
0.0559082	-0.118896	0.643799	04:13:31.200	15211	
0.208984	-0.098877	1.75195	04:13:31.239	15211	
0.217773	0.175781	1.67285	04:13:31.280	15211	
-0.137939	-0.0639648	0.207764	04:13:31.320	15211	
0.013916	0	0.564941	04:13:31.360	15211	
0.243896	0.212891	1.58789	04:13:31.400	15211	
0.234863	0.132812	1.48389	04:13:31.440	15211	
-0.10791	-0.179932	0.243896	04:13:31.480	15211	
0.0708008	0.0307617	0.470947	04:13:31.519	15211	
0.438965	0.065918	1.4668	04:13:31.560	15211	
0.224854	-0.205811	1.25	04:13:31.600	15211	
-0.079834	-0.125977	0.352783	04:13:31.640	15211	
0.257812	0.243896	0.199951	04:13:31.680	15211	
0.392822	0.118896	1.32983	04:13:31.720	15211	
0.35083	-0.134766	1.20386	04:13:31.760	15211	
0.0688477	0.237793	0.0559082	04:13:31.800	15211	
0.209961	0.10791	0.415771	04:13:31.840	15211	
0.469971	-0.184814	1.74194	04:13:31.879	15211	
0.413818	0.269775	1.73389	04:13:31.920	15211	
0	0.437988	-0.0629883	04:13:31.960	15211	
0.0629883	0.0629883	0.343994	04:13:32.000	15212	
0.280762	-0.312988	2.12598	04:13:32.040	15212	
0.437988	0.468994	1.87598	04:13:32.080	15212	
-0.155762	0.155762	0.125	04:13:32.120	15212	
0.0629883	-0.0629883	0.343994	04:13:32.160	15212	
0.0307617	-0.0939941	1.59399	04:13:32.200	15212	
0.530762	0.5	2.03198	04:13:32.240	15212	
-0.155762	-0.155762	0.405762	04:13:32.280	15212	
-0.0629883	-0.0307617	0.155762	04:13:32.320	15212	
0.5	-0.0307617	1.03198	04:13:32.360	15212	
0.343994	0.0939941	1.93799	04:13:32.400	15212	
-0.0307617	-0.5	0.718994	04:13:32.440	15212	
-0.187988	0	0.125	04:13:32.480	15212	
0.593994	0.437988	0.781982	04:13:32.520	15212	
0.405762	0.343994	1.96899	04:13:32.560	15212	
0.218994	-0.343994	1.03198	04:13:32.600	15212	
0.0629883	0.0939941	-0.155762	04:13:32.640	15212	
0.280762	0.280762	0.375	04:13:32.680	15212	
0.562988	-0.0307617	1.90698	04:13:32.720	15212	
0.468994	-0.0307617	1.40698	04:13:32.760	15212	
0	0.405762	-0.312988	04:13:32.800	15212	
0.280762	0.280762	0.405762	04:13:32.840	15212	
0.343994	-0.468994	2.00098	04:13:32.880	15212	
0.25	0.280762	1.59399	04:13:32.920	15212	
0.0307617	0.312988	-0.375	04:13:32.960	15212	
0.125	0	0.437988	04:13:33.000	15213	
0.262939	-0.0788574	1.17188	04:13:33.040	15213	
0.497803	0.255859	2.1189	04:13:33.080	15213	
-0.23877	-0.0197754	0.230957	04:13:33.120	15213	
-0.060791	0.0678711	0.193848	04:13:33.160	15213	
0.418945	0.143799	0.956787	04:13:33.200	15213	
0.253906	0.178955	1.67383	04:13:33.240	15213	
-0.0307617	-0.194824	0.60498	04:13:33.280	15213	
0.168945	0.257812	0.0598145	04:13:33.320	15213	
0.548828	0.315918	1.06787	04:13:33.360	15213	
0.368896	-0.0559082	1.38794	04:13:33.400	15213	
0.149902	-0.0998535	0.497803	04:13:33.440	15213	
0.212891	0.279785	0.192871	04:13:33.480	15213	
0.390869	0.11792	1.23291	04:13:33.520	15213	
0.528809	0.0949707	1.69287	04:13:33.560	15213	
0.287842	0.480957	0.487793	04:13:33.600	15213	
0.0827637	0.295898	0.132812	04:13:33.640	15213	
0.220947	-0.203857	1.45996	04:13:33.680	15213	
0.415771	0.0158691	1.79785	04:13:33.720	15213	
-0.00585938	0.060791	0.317871	04:13:33.760	15213	
0.0688477	0.155762	0.349854	04:13:33.800	15213	
0.36084	-0.205811	1.96582	04:13:33.840	15213	
0.405762	0.48877	2.05786	04:13:33.880	15213	
-0.197998	0.10498	0.36377	04:13:33.920	15213	
0.0307617	0.0629883	0.343994	04:13:33.960	15213	
0.0307617	-0.218994	1.5	04:13:34.000	15214	
0.405762	0.625	2.12598	04:13:34.040	15214	
-0.343994	-0.155762	0.312988	04:13:34.080	15214	
0.0307617	0	0.280762	04:13:34.120	15214	
0.218994	0.0307617	1.09399	04:13:34.160	15214	
0.375	0.625	2.25098	04:13:34.200	15214	
-0.25	-0.405762	0.468994	04:13:34.240	15214	
0.0629883	0	0.0939941	04:13:34.280	15214	
0.187988	-0.0629883	0.906982	04:13:34.320	15214	
0.625	0.312988	1.87598	04:13:34.360	15214	
0.312988	-0.280762	1.03198	04:13:34.400	15214	
-0.0307617	0.0307617	0.125	04:13:34.440	15214	
0.280762	0.125	0.468994	04:13:34.480	15214	
0.468994	0.280762	1.81299	04:13:34.520	15214	
0.0629883	-0.375	1.03198	04:13:34.560	15214	
-0.312988	0.25	0	04:13:34.600	15214	
0.687988	0.155762	0.187988	04:13:34.640	15214	
0.375	0.187988	2.00098	04:13:34.680	15214	
0.155762	-0.187988	1.21899	04:13:34.720	15214	
0.0939941	0.155762	-0.155762	04:13:34.760	15214	
0.375	0.187988	0.5	04:13:34.800	15214	
0.280762	-0.0629883	1.90698	04:13:34.840	15214	
0.5	0	1.62598	04:13:34.880	15214	
0.25	0.437988	-0.155762	04:13:34.920	15214	
0.155762	0.0307617	0.343994	04:13:34.960	15214	
0.280762	-0.343994	2.12598	04:13:35.000	15215	
0.329834	0.278809	1.79297	04:13:35.040	15215	
0.00488281	0.205811	-0.144775	04:13:35.080	15215	
0.0998535	0.00292969	0.542969	04:13:35.120	15215	
0.394775	-0.322998	2.02588	04:13:35.160	15215	
0.368896	0.262939	1.73193	04:13:35.200	15215	
-0.125977	0.12793	0.105957	04:13:35.240	15215	
-0.00488281	-0.123779	0.684814	04:13:35.280	15215	
0.142822	-0.000976562	1.78296	04:13:35.320	15215	
0.109863	0.267822	1.57593	04:13:35.360	15215	
-0.162842	-0.174805	0.274902	04:13:35.400	15215	
0.160889	0.0178223	0.633789	04:13:35.440	15215	
0.405762	0.23999	1.68677	04:13:35.480	15215	
0.145996	0.0939941	1.34497	04:13:35.520	15215	
-0.0407715	-0.0708008	0.274902	04:13:35.560	15215	
0.262939	0.168945	0.412842	04:13:35.600	15215	
0.37793	0.0788574	1.36792	04:13:35.640	15215	
0.343994	-0.212891	1.15479	04:13:35.680	15215	
0.118896	-0.0878906	0.267822	04:13:35.720	15215	
0.173828	0.284912	0.387939	04:13:35.760	15215	
0.443848	0.125	1.57593	04:13:35.800	15215	
0.315918	-0.173828	1.34497	04:13:35.840	15215	
0.115967	0.0839844	-0.0698242	04:13:35.880	15215	
0.294922	0.0959473	0.554932	04:13:35.920	15215	
0.343994	-0.375	1.96899	04:13:35.960	15215	
0.343994	0.218994	1.53198	04:13:36.000	15216	
0.0629883	0.343994	-0.25	04:13:36.040	15216	
0.218994	0.187988	0.405762	04:13:36.080	15216	
0.0629883	-0.5	1.87598	04:13:36.120	15216	
0.375	0.530762	1.96899	04:13:36.160	15216	
-0.155762	0.0307617	0.218994	04:13:36.200	15216	
0.280762	-0.0307617	0.280762	04:13:36.240	15216	
-0.0939941	-0.25	1.03198	04:13:36.280	15216	
0.530762	0.375	2.12598	04:13:36.320	15216	
-0.155762	-0.375	0.593994	04:13:36.360	15216	
-0.125	0	0.0307617	04:13:36.400	15216	
0.280762	0	0.687988	04:13:36.440	15216	
0.593994	0.312988	1.96899	04:13:36.480	15216	
-0.0307617	-0.312988	0.75	04:13:36.520	15216	
-0.218994	0.0939941	0.0629883	04:13:36.560	15216	
0.468994	0.25	0.5	04:13:36.600	15216	
0.437988	0.155762	1.78198	04:13:36.640	15216	
0.280762	-0.125	1.25	04:13:36.680	15216	
0	0.0939941	-0.125	04:13:36.720	15216	
0.468994	0.312988	0.625	04:13:36.760	15216	
0.5	-0.280762	1.87598	04:13:36.800	15216	
0.405762	0.0307617	1.62598	04:13:36.840	15216	
0.155762	0.218994	-0.218994	04:13:36.880	15216	
0.280762	0.0629883	0.593994	04:13:36.920	15216	
0.312988	-0.468994	1.93799	04:13:36.960	15216	
0.343994	0.5	1.78198	04:13:37.000	15217	
-0.0288086	0.22998	0.0429688	04:13:37.040	15217	
0.0407715	-0.23999	0.37793	04:13:37.080	15217	
0.159912	-0.0759277	1.2229	04:13:37.120	15217	
0.132812	0.200928	1.69287	04:13:37.160	15217	
-0.125	-0.168945	0.355957	04:13:37.200	15217	
0.112793	0.0158691	0.343994	04:13:37.240	15217	
0.398926	0.0827637	1.23486	04:13:37.280	15217	
0.198975	0.11499	1.64087	04:13:37.320	15217	
0.065918	-0.279785	0.559814	04:13:37.360	15217	
0.0939941	0.0998535	0.0878906	04:13:37.400	15217	
0.429932	0.194824	0.947998	04:13:37.440	15217	
0.454834	-0.00976562	1.62085	04:13:37.480	15217	
0.227783	0.00585938	0.547852	04:13:37.520	15217	
0.184814	0.138916	0.197998	04:13:37.560	15217	
0.318848	-0.193848	1.3999	04:13:37.600	15217	
0.463867	0.11377	1.86084	04:13:37.640	15217	
0.254883	0.405762	0.420898	04:13:37.680	15217	
0.192871	0.180908	0.185791	04:13:37.720	15217	
0.24292	-0.285889	1.2229	04:13:37.760	15217	
0.299805	0.343994	1.75098	04:13:37.800	15217	
0.0498047	0.373779	0.289795	04:13:37.840	15217	
0.137939	0.0407715	0.274902	04:13:37.880	15217	
0.299805	-0.430908	2.00879	04:13:37.920	15217	
0.280762	0.718994	2.12598	04:13:37.960	15217	
-0.280762	0.0939941	0	04:13:38.000	15218	
0.25	0.0939941	0.437988	04:13:38.040	15218	
-0.187988	-0.218994	1.87598	04:13:38.080	15218	
0.343994	0.687988	2.09399	04:13:38.120	15218	
-0.125	-0.0939941	0.218994	04:13:38.160	15218	
0.0939941	0.0629883	0.25	04:13:38.200	15218	
0.155762	-0.218994	1.53198	04:13:38.240	15218	
0.530762	0.562988	2.18799	04:13:38.280	15218	
-0.187988	-0.25	0.25	04:13:38.320	15218	
-0.0307617	0.218994	0.0939941	04:13:38.360	15218	
0.405762	-0.0629883	1.03198	04:13:38.400	15218	
0.280762	0.375	1.93799	04:13:38.440	15218	
-0.155762	-0.437988	0.343994	04:13:38.480	15218	
-0.155762	0.187988	-0.0629883	04:13:38.520	15218	
0.5	0.0307617	0.937988	04:13:38.560	15218	
0.437988	0.343994	1.96899	04:13:38.600	15218	
0.155762	-0.375	0.875	04:13:38.640	15218	
-0.0307617	-0.0307617	0.125	04:13:38.680	15218	
0.343994	0.343994	0.25	04:13:38.720	15218	
0.25	0.155762	1.68799	04:13:38.760	15218	
0.343994	-0.375	1.31299	04:13:38.800	15218	
-0.125	0.0939941	-0.155762	04:13:38.840	15218	
0.312988	0.0629883	0.343994	04:13:38.880	15218	
0.25	-0.312988	1.81299	04:13:38.920	15218	
0.280762	0.375	1.75098	04:13:38.960	15218	
0.0307617	0.405762	-0.155762	04:13:39.000	15219	
0.164795	-0.0129395	0.438965	04:13:39.040	15219	
0.372803	-0.25	1.96191	04:13:39.080	15219	
0.309814	0.400879	1.65381	04:13:39.120	15219	
0.0478516	-0.0839844	0.065918	04:13:39.160	15219	
0.0498047	-0.0498047	0.437988	04:13:39.200	15219	
0.389893	0.032959	1.41284	04:13:39.240	15219	
0.244873	0.277832	1.5918	04:13:39.280	15219	
-0.169922	-0.244873	0.178955	04:13:39.320	15219	
0.0449219	0.0307617	0.397949	04:13:39.360	15219	
0.274902	0.0939941	1.33789	04:13:39.400	15219	
0.279785	-0.0598145	1.30493	04:13:39.440	15219	
-0.0297852	-0.194824	0.274902	04:13:39.480	15219	
0.148926	0.162842	0.404785	04:13:39.520	15219	
0.483887	0.329834	1.44995	04:13:39.560	15219	
0.218994	-0.105957	1.38184	04:13:39.600	15219	
-0.0507812	-0.065918	0.408936	04:13:39.640	15219	
0.234863	0.209961	0.24292	04:13:39.680	15219	
0.352783	0.11499	1.3479	04:13:39.720	15219	
0.319824	-0.079834	1.3938	04:13:39.760	15219	
0.0129395	0.199951	0.130859	04:13:39.800	15219	
0.25293	0.254883	0.342773	04:13:39.840	15219	
0.422852	-0.327881	1.75781	04:13:39.880	15219	
0.408936	0.0249023	1.62183	04:13:39.920	15219	
0.155762	0.312988	-0.312988	04:13:39.960	15219	
0.0939941	0.0939941	0.5	04:13:40.000	15220	
0.218994	-0.280762	1.84399	04:13:40.040	15220	
0.343994	0.405762	2.00098	04:13:40.080	15220	
0.0629883	-0.25	0.155762	04:13:40.120	15220	
0	-0.155762	0.343994	04:13:40.160	15220	
0.0939941	-0.187988	1	04:13:40.200	15220	
0.562988	0.280762	2.12598	04:13:40.240	15220	
-0.187988	-0.25	0.25	04:13:40.280	15220	
0	0	0.125	04:13:40.320	15220	
0.280762	0	1.09399	04:13:40.360	15220	
0.280762	0.375	1.81299	04:13:40.400	15220	
0.125	-0.343994	0.655762	04:13:40.440	15220	
-0.155762	0.0307617	0	04:13:40.480	15220	
0.375	0.312988	0.187988	04:13:40.520	15220	
0.280762	-0.155762	1.53198	04:13:40.560	15220	
0.25	-0.155762	1.28198	04:13:40.600	15220	
0.0307617	0.343994	-0.155762	04:13:40.640	15220	
0.280762	0.25	0.405762	04:13:40.680	15220	
0.655762	-0.468994	1.65698	04:13:40.720	15220	
0.437988	0.187988	1.53198	04:13:40.760	15220	
-0.0307617	0.437988	-0.125	04:13:40.800	15220	
-0.0307617	-0.187988	0.437988	04:13:40.840	15220	
0.218994	-0.437988	1.53198	04:13:40.880	15220	
0.343994	0.562988	2.15698	04:13:40.920	15220	
